% Model:              basic_detector.mph
% Version:            COMSOL 5.2.0.220
% Date:               Feb 17 2020, 22:21
% Dimension:          3
% Nodes:              9774
% Expressions:        4
% Description:        Electric potential, Electric field, x component, Electric field, y component, Electric field, z component
% Length unit:        cm
% x                       y                        z                        V (V)                    es.Ex (V/m)              es.Ey (V/m)              es.Ez (V/m)
-1.3877787807814457E-17   -4.805363170652564       0.8964056891468484       -58.51500352488106       -1.1730544007770618      4376.96887111797         5025.0552050288015
-1.0408340855860843E-17   -4.8458078653272665      0.9375006189879249       -58.81726848959478       0.5939679149113886       4703.927492187875        5164.425654388504
-3.469446951953614E-18    -4.917612447540131       0.6447479256368979       -43.08101495761203       -1.3498357471939393      4055.1095661247637       3550.3943091502365
-3.469446951953614E-18    -4.9171374291679         0.586031071305819        -41.0620871420737        0.8470317142999377       3875.7833838929982       3360.605825217284
6.938893903907228E-18     -4.956786401930767       0.6269975328370951       -40.85371388467234       -0.14795820103024226     4096.556412528809        3373.7150928135597
0                         -5                       0.5593357992653101       -36.96479308256145       -0.11514912710845238     3974.126265066494        3021.2536558942156
-3.469446951953614E-18    -4.9171374291679         0.586031071305819        -41.0620871420737        0.9453737238572533       3880.9597395916353       3363.333784695459
-3.469446951953614E-18    -4.897749781816002       0.5507082905985754       -40.621889372393895      -0.4086451828499946      3731.451877166075        3307.110522674157
0                         -4.999999999999998       0.44746863941223525      -33.74778225773911       2.633976511261608        3634.2388498746586       2732.4485182430653
-1.3877787807814457E-17   -4.901096593645313       0.5126081976048976       -39.3005639999959        -1.1678892353133214      3636.498680055529        3187.783447941929
-3.469446951953614E-18    -4.897749781816002       0.5507082905985754       -40.621889372393895      -1.3802291253894268      3736.3723924188253       3302.58336738632
0                         -4.999999999999998       0.44746863941223525      -33.74778225773911       -0.4301238361040305      3631.8636252695615       2736.054895240748
-1.3877787807814457E-17   -4.901096593645313       0.5126081976048976       -39.3005639999959        0.1840362011659913       3637.5466635407324       3186.1922621960794
0                         -4.918426668105292       0.45199857232078733      -36.76342310020398       0.2753619534761711       3500.8380829958837       2973.4152538051985
2.7755575615628914E-17    3.613924870958342        1.0263127759085697       -92.26797512140413       -21.805818101938215      -886.7906788942091       5026.1560825853385
1.3877787807814457E-17    3.709119788129584        0.7671813918386272       -78.2771491235967        -5.122916368023521       -1202.9901571809535      4658.508615619937
0                         3.3680064639720713       0.9187093561293209       -88.84752940412085       11.449457030702806       -752.7977869534835       4622.63894461193
0                         3.4487777512881426       1.1684019395456635       -100.56149042029296      -0.7979483317345171      -581.0818996182984       4968.48386551861
-1.3877787807814457E-17   3.6590309110656545       1.2285431429187121       -101.91191672937202      9.068130808999989        -723.5353718197767       5288.3119243245565
-2.7755575615628914E-17   3.579187060449918        1.4810904567829934       -116.05872826059422      14.823539156953473       -299.0567801728273       5336.494960077309
-1.3877787807814457E-17   3.6590309110656545       1.2285431429187121       -101.91191672937202      -13.363782502619792      -711.4127654072313       5245.931390513657
0                         3.4487777512881426       1.1684019395456635       -100.56149042029296      1.6866317097383394       -582.4246110279358       4973.1779737290835
0                         3.3680064639720713       0.9187093561293209       -88.84752940412085       3.091770548703444        -763.5473518251722       4647.206155156594
2.7755575615628914E-17    3.613924870958342        1.0263127759085697       -92.26797512140413       -13.791943369238147      -876.4833209311892       5002.599498085495
0                         3.4487777512881426       1.1684019395456635       -100.56149042029296      26.69008935007395        -579.9220705494332       5011.011555960007
0                         3.250964867738088        1.4260927619621417       -113.9002494895756       -30.33648316618752       -244.29627979965736      4874.773679875975
0                         2.9165131292786235       1.134057226763954        -101.14881981985377      20.019835675381678       -357.3704502226425       4506.767342091968
0                         3.4487777512881426       1.1684019395456635       -100.56149042029296      2.5340092224087556       -577.3754436537677       4971.544654296442
0                         2.9165131292786235       1.134057226763954        -101.14881981985377      21.190173027663413       -357.4938316886162       4508.6794730731335
0                         3.3680064639720713       0.9187093561293209       -88.84752940412085       7.0907341118113365       -739.7192043333721       4639.498156300829
0                         3.689491433565088        0.5928359735448383       -71.04791650118392       -7.7472310765998875      -1243.88925924234        4393.121040118799
1.3877787807814457E-17    3.709119788129584        0.7671813918386272       -78.2771491235967        4.019055508871061        -1215.4727778390056      4637.786627551694
-1.3877787807814457E-17   3.8406690474380287       0.7185597946262589       -74.49989814781208       15.612111064595872       -1410.0757209576127      4612.904247281786
-2.7755575615628914E-17   3.4913503106997927       0.5989645071875982       -73.68201364148797       8.674280391589686        -1009.6525552283522      4319.717915378148
0                         3.689491433565088        0.5928359735448383       -71.04791650118392       10.161634241969567       -1261.231309717924       4395.0734626082485
1.3877787807814457E-17    3.709119788129584        0.7671813918386272       -78.2771491235967        0.79555673519436         -1212.3513026675432      4637.435202076731
0                         3.3680064639720713       0.9187093561293209       -88.84752940412085       -9.43096503410733        -719.7715882428292       4696.9861219082695
0                         3.3680064639720713       0.9187093561293209       -88.84752940412085       12.25414476644993        -748.557596175338        4620.967789623435
-5.551115123125783E-17    3.188794935877981        0.6313678651965781       -77.48483816377757       -11.039502051101323      -777.2566389613523       4300.32744188156
0                         2.8869894720045632       1.0868614630184967       -99.28307082615645       3.7030354465896416       -338.76989751235084      4504.983645564835
0                         2.9165131292786235       1.134057226763954        -101.14881981985377      7.532350546430723        -334.1152560007492       4557.694450869716
0                         3.3919685435001057       0.4393561713985319       -67.36914681276471       7.190426357470468        -955.6256050251422       4119.99478657371
-2.7755575615628914E-17   3.4913503106997927       0.5989645071875982       -73.68201364148797       7.525804705093549        -987.8057202074915       4328.145487172398
0                         3.3680064639720713       0.9187093561293209       -88.84752940412085       -4.537143613127078       -812.864119902915        4661.075016554801
-5.551115123125783E-17    3.188794935877981        0.6313678651965781       -77.48483816377757       -5.152589392903984       -754.7112046874051       4286.266118142126
-1.0408340855860843E-17   4.782951719285238        -0.2722641153148109      -22.64010213674985       0.1342524628436319       -1862.978115106225       2058.853119639881
-1.0408340855860843E-17   4.76425548147716         -0.27790710936059304     -22.86182527498245       -0.12438858969235689     -1843.0594091166665      2082.9493012932853
1.734723475976807E-17     4.766035685432168        -0.2541241906577238      -23.32826373448045       0.5407705300762267       -1882.3512785022285      2105.290853391308
0                         4.776135578133518        -0.22551890301436883     -23.74811602463755       2.671944059429957        -1935.6385324974408      2120.392906818054
-6.505213034913027E-19    4.880670825261507        -0.21713130970730452     -21.851634948230945      -0.9873096457624133      -2018.5457217414355      1950.0884873976033
-6.938893903907228E-18    4.826679644283858        -0.12069036307473743     -24.932610458923747      -0.7278621745484237      -2149.163685599456       2153.4982979349156
-2.6020852139652106E-18   4.881461055644483        -0.21914810080013294     -21.794000599568545      1.5276696932789047       -2014.6120218137264      1945.567991656392
-6.938893903907228E-18    4.868028280689979        -0.3276564882001553      -19.97648755268555       0.014845314470811388     -1823.7865071394667      1862.9579849574652
-1.0408340855860843E-17   4.782951719285238        -0.2722641153148109      -22.64010213674985       0.01069593566172955      -1862.8258369981268      2059.580107500082
-3.469446951953614E-18    4.8029002412770545       -0.3325545921582419      -21.12514007769208       -0.9907273012095974      -1777.893865391885       1967.5059466455068
-3.469446951953614E-18    4.855370034573969        -0.375648825375128       -19.31426357438494       -0.9782833370936004      -1736.4585168783933      1842.2456628282632
-6.938893903907228E-18    4.868028280689979        -0.3276564882001553      -19.97648755268555       0.0737399905049756       -1822.884660590232       1864.3431215624905
-1.0408340855860843E-17   4.782951719285238        -0.2722641153148109      -22.64010213674985       -0.2066282204442178      -1866.1536936645437      2054.468887538223
-1.0408340855860843E-17   4.782951719285238        -0.2722641153148109      -22.64010213674985       1.3949312468208497       -1862.0633316000658      2055.822280011963
-1.0408340855860843E-17   4.76425548147716         -0.27790710936059304     -22.86182527498245       0.9008470837801887       -1842.3154696644106      2080.4844982470113
-3.469446951953614E-18    4.8029002412770545       -0.3325545921582419      -21.12514007769208       -0.6542285015428781      -1777.0344518308752      1967.7903038312472
-6.505213034913027E-19    4.880670825261507        -0.21713130970730452     -21.851634948230945      -0.20380253287881384     -2018.5981105995197      1950.7414139315647
0                         4.776135578133518        -0.22551890301436883     -23.74811602463755       -0.12265085783433705     -1935.4516731389244      2118.0640636676408
1.734723475976807E-17     4.766035685432168        -0.2541241906577238      -23.32826373448045       -0.9890151386900161      -1880.2408487604762      2100.7295860149607
-4.336808689942018E-18    4.88091335915666         -0.21828893840610689     -21.82169479873          -0.24101259869440045     -2016.793097535339       1948.934481450488
0                         4.776135578133518        -0.22551890301436883     -23.74811602463755       1.811675188403246        -1932.9931719059468      2119.1174213366617
0                         4.76671295745145         -0.10708040108577471     -26.523404161270562      -0.43173857130211957     -2127.703911636718       2272.9932051749893
-6.938893903907228E-18    4.826679644283858        -0.12069036307473743     -24.932610458923747      0.15291786416063147      -2151.872118837827       2154.804194486017
-4.336808689942018E-18    4.88091335915666         -0.21828893840610689     -21.82169479873          0.12034161585532038      -2017.1383091897121      1950.0411322846098
1.734723475976807E-17     4.766035685432168        -0.2541241906577238      -23.32826373448045       0.6625600391213329       -1881.8186441104606      2105.7875512317046
-1.0408340855860843E-17   4.782951719285238        -0.2722641153148109      -22.64010213674985       0.21706331366219622      -1862.6159500272784      2059.190849638842
-2.6020852139652106E-18   4.881461055644483        -0.21914810080013294     -21.794000599568545      0.10167282267041217      -2016.0623390416952      1948.2577602495462
3.469446951953614E-18     4.793887870954381        -0.40859030156962595     -19.736436901521316      -1.3619929253164615      -1653.9112678841907      1907.4993825799197
-3.469446951953614E-18    4.8029002412770545       -0.3325545921582419      -21.12514007769208       -0.7627291953593804      -1776.7846691548566      1967.9669412722178
-1.0408340855860843E-17   4.76425548147716         -0.27790710936059304     -22.86182527498245       0.29165214233229086      -1840.9130238612584      2081.4762581309096
0                         4.744322533418103        -0.3994497502980547      -20.732459566252054      -0.5898759431127285      -1641.538725198745       1993.399317528288
-3.469446951953614E-18    4.855370034573969        -0.375648825375128       -19.31426357438494       0.23617754956985504      -1737.2396956052298      1841.294531243706
-3.469446951953614E-18    4.8029002412770545       -0.3325545921582419      -21.12514007769208       -1.680111468290037       -1777.4504322176645      1968.0458529219532
3.469446951953614E-18     4.793887870954381        -0.40859030156962595     -19.736436901521316      3.0403809448469215       -1650.7163752010983      1907.1206979299818
3.469446951953614E-18     4.793887870954381        -0.40859030156962595     -19.736436901521316      -0.26721974917210645     -1653.2379684169796      1911.1504003755745
1.734723475976807E-17     4.759309773348099        -0.427693220141488       -19.950221201194047      -0.5363882443614045      -1605.6552299017467      1948.0781927143637
0                         4.744322533418103        -0.3994497502980547      -20.732459566252054      -0.05815403558989374     -1641.2117094434757      1995.1725854425947
0                         4.860108359242855        -0.4242379794278591      -18.364700054481336      0.14896677717532025      -1662.368603077016       1793.0487292201465
-3.469446951953614E-18    4.855370034573969        -0.375648825375128       -19.31426357438494       -0.0020960068802464704   -1737.4230253686414      1841.636698985175
3.469446951953614E-18     4.793887870954381        -0.40859030156962595     -19.736436901521316      -0.2690331641935453      -1653.2626674322019      1911.873112626022
-1.0408340855860843E-17   4.76425548147716         -0.27790710936059304     -22.86182527498245       0.4453917858300471       -1844.6058518448142      2082.0818805513213
0                         4.744322533418103        -0.3994497502980547      -20.732459566252054      -0.4648116162551901      -1644.5427717506839      1993.8919800492345
6.938893903907228E-18     4.690263402295335        -0.346209834387459       -22.82227221226971       1.0782401409346978       -1687.7290355861855      2128.587825014866
-6.938893903907228E-18    4.709279317772785        -0.2610136320438576      -24.221922192037134      1.6243315762122945       -1831.535116159544       2182.6885181587495
0                         4.776135578133518        -0.22551890301436883     -23.74811602463755       -0.01678276192687811     -1936.083449360483       2118.287129840888
-6.938893903907228E-18    4.709279317772785        -0.2610136320438576      -24.221922192037134      -0.7939564387078804      -1830.105344726508       2185.582153978965
1.734723475976807E-17     4.766035685432168        -0.2541241906577238      -23.32826373448045       -0.6346888460106115      -1882.3553188892356      2101.476158525868
-1.0408340855860843E-17   4.76425548147716         -0.27790710936059304     -22.86182527498245       -0.022019045462306153    -1844.3105273241258      2083.042950252399
1.734723475976807E-17     4.766035685432168        -0.2541241906577238      -23.32826373448045       0.5793395606557841       -1882.82265323355        2105.3261368302974
-6.938893903907228E-18    4.709279317772785        -0.2610136320438576      -24.221922192037134      -0.39629359560316146     -1830.2584231083783      2186.8432392303584
0                         4.776135578133518        -0.22551890301436883     -23.74811602463755       0.5895042743653214       -1936.3811594036592      2118.8478829640308
0                         4.76671295745145         -0.10708040108577471     -26.523404161270562      2.707067898655197        -2119.002806941914       2273.6854396065296
0                         4.654442865003527        -0.20045564191194243     -26.578087424642483      -3.092932773765865       -1885.0823510656946      2343.334233730546
-6.938893903907228E-18    4.709279317772785        -0.2610136320438576      -24.221922192037134      -2.4496156561252924      -1829.2923529460381      2184.0508395660286
-2.7755575615628914E-17   4.620504470384936        0.2393644370673569       -39.220350032069334      0.4894174736046608       -2555.2633957339935      3096.5967468784543
3.469446951953614E-18     4.613877493202601        0.17218813693102275      -37.49024234675287       -3.007940592059077       -2430.943570782103       2986.146342610587
-3.469446951953614E-18    4.67350475223186         0.20408841075480882      -36.86155241959038       0.30980134393428216      -2561.7524078259776      2941.1515292565673
-2.7755575615628914E-17   4.620504470384936        0.2393644370673569       -39.220350032069334      1.8535052853816616       -2548.023980587167       3095.8825747836227
3.469446951953614E-18     4.613877493202601        0.17218813693102275      -37.49024234675287       -3.225914624383          -2432.1003911111966      2986.2604635417683
-2.0816681711721685E-17   4.586091265099532        0.264222407197958        -40.8214039267709        4.5165376427292685       -2536.3330041307026      3194.6794659680945
-3.469446951953614E-18    4.711333052721752        0.10926272874305686      -33.13672699968065       1.6396970584370596       -2444.4359928630133      2699.940633234757
-6.938893903907228E-18    4.642330381016815        0.023261770980627948     -32.44544290967176       -3.767585239604699       -2224.771696060243       2674.6386983605826
0                         4.787281689152363        0.012312642262251625     -28.88182192782423       4.609958174548549        -2353.779410843725       2404.6907242052184
-3.469446951953614E-18    4.711333052721752        0.10926272874305686      -33.13672699968065       1.2742500001190589       -2446.775145190798       2701.817446753369
-3.469446951953614E-18    4.67350475223186         0.20408841075480882      -36.86155241959038       2.601351011220041        -2561.155271605714       2940.035375950855
3.469446951953614E-18     4.613877493202601        0.17218813693102275      -37.49024234675287       1.0220793403204205       -2429.8934207878083      2984.1834263649516
-6.938893903907228E-18    4.642330381016815        0.023261770980627948     -32.44544290967176       -1.546867137647336       -2210.5573309438587      2663.2338350295336
0                         4.803434594806475        -0.016437150315247517    -27.789987792409402      1.192533648642664        -2321.4775637755683      2338.6553656089623
0                         4.787281689152363        0.012312642262251625     -28.88182192782423       2.196748399458298        -2353.4711389855424      2408.771816888881
-6.938893903907228E-18    4.642330381016815        0.023261770980627948     -32.44544290967176       -0.3411587620552723      -2225.2093997642805      2668.844107201121
6.938893903907228E-18     4.672266876273136        -0.06340651852915774     -29.57943045097499       -3.763096405265113       -2109.7823839822395      2489.010924000481
0                         4.76671295745145         -0.10708040108577471     -26.523404161270562      -0.8312683219501054      -2127.9139530624966      2275.1358162620872
6.938893903907228E-18     4.672266876273136        -0.06340651852915774     -29.57943045097499       0.5342147267408244       -2112.772023559057       2497.35985900727
0                         4.803434594806475        -0.016437150315247517    -27.789987792409402      -1.1741701157372733      -2319.8310478442627      2334.057268030691
0                         4.76671295745145         -0.10708040108577471     -26.523404161270562      -0.6979511262331037      -2125.1608194006353      2281.0895503956376
6.938893903907228E-18     4.672266876273136        -0.06340651852915774     -29.57943045097499       0.37450202525673504      -2116.070250860621       2490.2273435258453
0                         4.654442865003527        -0.20045564191194243     -26.578087424642483      -0.8621401781574924      -1881.0479393645546      2338.4834427644146
0                         4.163827505479656        0.5469710691537877       -61.154155321999816      -9.671460956713823       -2047.3703529424681      4283.095325936333
6.938893903907228E-18     4.204289348486654        0.7619324984417504       -70.78911455901739       7.8586332515226385       -2044.5778503972401      4869.07680398633
6.938893903907228E-18     3.9823392117291574       0.6579430683068708       -69.32834005264985       4.902016578168997        -1686.4234559891902      4515.3051370201865
6.938893903907228E-18     4.313960118764855        0.48219169528374667      -55.36267307393189       1.7243363144234571       -2268.2919737864668      4059.4531809305386
6.938893903907228E-18     4.204289348486654        0.7619324984417504       -70.78911455901739       -18.97237759786104       -2129.701848446678       4885.099556796516
0                         4.163827505479656        0.5469710691537877       -61.154155321999816      1.3096808083467906       -2012.5316099880183      4276.537685560318
1.3877787807814457E-17    3.5801668419136625       0.43457234761894165      -65.4063617238838        9.094604751252113        -1193.2245830129548      4137.612483794745
0                         3.689491433565088        0.5928359735448383       -71.04791650118392       0.4302937945636245       -1261.0315505422773      4401.531860272874
-2.7755575615628914E-17   3.4913503106997927       0.5989645071875982       -73.68201364148797       3.8359313815379963       -1009.5532364741657      4322.928981943541
0                         3.3919685435001057       0.4393561713985319       -67.36914681276471       4.704572501364739        -957.3011877852324       4121.038105363816
1.3877787807814457E-17    3.5801668419136625       0.43457234761894165      -65.4063617238838        -11.065430291692252      -1123.2113237094795      4175.438708881311
-2.7755575615628914E-17   3.4913503106997927       0.5989645071875982       -73.68201364148797       -0.8085668641942902      -993.4234797887159       4331.643442790602
1.3877787807814457E-17    4.390758003910381        0.1528192268950889       -41.71871610247183       0.01188944397351932      -2063.1387273892806      3243.474298489839
-2.0816681711721685E-17   4.586091265099532        0.264222407197958        -40.8214039267709        2.5165027702689606       -2530.5014984924214      3232.3065065333813
-6.938893903907228E-18    4.395601009570639        0.40419926816598123      -50.52529897338302       -3.8181961483834286      -2392.8488896231465      3776.0673584570386
-2.0816681711721685E-17   4.586091265099532        0.264222407197958        -40.8214039267709        -10.317786079024636      -2513.0508082107212      3201.708634610347
1.3877787807814457E-17    4.390758003910381        0.1528192268950889       -41.71871610247183       9.929229623098609        -2076.6232635343176      3267.1179540270623
0                         4.454083416749331        0.0654231557885184       -37.76014746941971       8.147413577696524        -2043.9403710603644      3013.0453790320935
3.469446951953614E-18     4.613877493202601        0.17218813693102275      -37.49024234675287       -9.021015780512418       -2423.0050873397754      2989.0064426702634
-4.163336342344337E-17    4.381515930498424        0.1029160949038157       -40.31317914809015       -3.4082515443416312      -2016.1341293054238      3172.1614796408076
1.3877787807814457E-17    4.390758003910381        0.1528192268950889       -41.71871610247183       -2.4556283401888237      -2090.8876681135184      3256.782257039286
0                         4.454083416749331        0.0654231557885184       -37.76014746941971       0.4983127614815075       -2052.7503121216987      3006.661875200264
-6.938893903907228E-18    4.642330381016815        0.023261770980627948     -32.44544290967176       10.069579696937073       -2238.982428721526       2657.8031235969765
0                         4.454083416749331        0.0654231557885184       -37.76014746941971       -0.7438511056875114      -2046.8366879661442      3017.3802674957287
3.469446951953614E-18     4.613877493202601        0.17218813693102275      -37.49024234675287       -2.6421429380900427      -2420.927178525764       2985.8964573891813
1.3877787807814457E-17    4.390758003910381        0.1528192268950889       -41.71871610247183       -19.534259087710858      -2113.667435812452       3244.4477680606997
-6.938893903907228E-18    4.395601009570639        0.40419926816598123      -50.52529897338302       0.9012528789726701       -2380.64865163585        3775.832312662119
6.938893903907228E-18     4.313960118764855        0.48219169528374667      -55.36267307393189       12.683481097598545       -2299.3760663777894      4025.840033030074
6.938893903907228E-18     4.325615730613508        0.23045133042524943      -46.12557062427702       -8.861656658025879       -2064.590204491742       3476.7915201850287
-6.938893903907228E-18    4.642330381016815        0.023261770980627948     -32.44544290967176       -2.3309683661442513      -2221.2012945154947      2670.22856539737
6.938893903907228E-18     4.672266876273136        -0.06340651852915774     -29.57943045097499       -1.704127711621517       -2113.929797489091       2487.5783466936487
6.938893903907228E-18     4.580287943334545        -0.03785336195786672     -32.12392407462804       -2.123326278346731       -2062.95769150875        2672.8818039010666
-6.938893903907228E-18    4.642330381016815        0.023261770980627948     -32.44544290967176       -5.718968920979261       -2233.4211357710274      2682.633819270358
6.938893903907228E-18     4.580287943334545        -0.03785336195786672     -32.12392407462804       -3.038419435156971       -2066.2582497375147      2676.232441760766
0                         4.454083416749331        0.0654231557885184       -37.76014746941971       1.768924186075223        -2047.7217775240506      3013.428418590848
-6.938893903907228E-18    4.593707874299779        -0.19921470363801078     -27.873568804870906      0.9095856263667592       -1829.1988694247007      2434.2460681053594
0                         4.654442865003527        -0.20045564191194243     -26.578087424642483      1.7086411209385695       -1885.070955744638       2339.0066587290794
6.938893903907228E-18     4.672266876273136        -0.06340651852915774     -29.57943045097499       -1.3994649545690692      -2113.2941694335136      2489.8662984828625
6.938893903907228E-18     4.580287943334545        -0.03785336195786672     -32.12392407462804       -3.185450086832148       -2065.173635780079       2664.9054825037374
0                         4.654442865003527        -0.20045564191194243     -26.578087424642483      -1.180986716202593       -1886.1503837410537      2342.367109107847
-6.938893903907228E-18    4.709279317772785        -0.2610136320438576      -24.221922192037134      0.9842962263886506       -1831.2105713394417      2182.3138550310123
6.938893903907228E-18     4.616462895832537        -0.24346502608161896     -26.299630624975666      -0.6455907805115899      -1790.3384386934906      2349.910419039572
0                         4.654442865003527        -0.20045564191194243     -26.578087424642483      -0.957672692884918       -1885.0226425167953      2341.371243257705
-6.938893903907228E-18    4.593707874299779        -0.19921470363801078     -27.873568804870906      -0.596601783857496       -1829.1715775226226      2435.581810143277
6.938893903907228E-18     4.616462895832537        -0.24346502608161896     -26.299630624975666      0.7414917987572593       -1783.3336380864241      2343.724743140194
2.7755575615628914E-17    3.9362468398385433       0.296483659112115        -55.21390798775311       4.9275642761373035       -1547.3679308754708      3862.3365555830037
-1.3877787807814457E-17   3.8406690474380287       0.7185597946262589       -74.49989814781208       0.03009106955033758      -1437.4548585383386      4645.8265101731595
0                         3.689491433565088        0.5928359735448383       -71.04791650118392       -17.223128345036432      -1260.5393402392701      4413.14206313779
-3.469446951953614E-18    3.886632235772285        0.3010821482006607       -56.043940512484895      -0.1851763920145737      -1489.4835550826745      3871.0601885591445
-1.734723475976807E-18    3.965351415615533        0.3092144973627554       -55.195144674016134      8.214708989593612        -1601.5497420487452      3882.6013259618253
6.938893903907228E-18     3.9823392117291574       0.6579430683068708       -69.32834005264985       15.5850439105246         -1676.1750172599309      4521.431754722125
-1.3877787807814457E-17   3.8406690474380287       0.7185597946262589       -74.49989814781208       3.0940318485815865       -1418.0642586417757      4650.217449568908
2.7755575615628914E-17    3.9362468398385433       0.296483659112115        -55.21390798775311       5.2331350258811          -1545.4340814391844      3862.774469609421
0                         4.163827505479656        0.5469710691537877       -61.154155321999816      1.35717915624641         -2012.0135237726913      4277.738401664294
-1.734723475976807E-18    3.965351415615533        0.3092144973627554       -55.195144674016134      8.809154433490843        -1565.8932358877867      3844.6789900053077
6.938893903907228E-18     4.313960118764855        0.48219169528374667      -55.36267307393189       2.670297327243272        -2257.9739441577876      4083.366236268391
-3.469446951953614E-18    3.886632235772285        0.3010821482006607       -56.043940512484895      -0.700037513197235       -1489.2485927053626      3871.2189548460865
0                         3.689491433565088        0.5928359735448383       -71.04791650118392       1.9398293991450686       -1269.284560887334       4407.232835342732
1.3877787807814457E-17    3.5801668419136625       0.43457234761894165      -65.4063617238838        2.1111170707341493       -1155.044101614009       4111.238353203615
2.7755575615628914E-17    3.9362468398385433       0.296483659112115        -55.21390798775311       7.750046872501155        -1547.0455587082622      3865.814734421659
-3.469446951953614E-18    3.886632235772285        0.3010821482006607       -56.043940512484895      5.91670847565858         -1488.786623292433       3878.5796137807424
-4.5102810375396984E-17   3.933389531089918        0.28081830656296697      -54.60990111296786       7.661522244553118        -1542.2075058217965      3838.329179838558
-1.734723475976807E-18    3.965351415615533        0.3092144973627554       -55.195144674016134      62.48224336672111        -1602.5208245877375      3918.496211868299
6.938893903907228E-18     4.325615730613508        0.23045133042524943      -46.12557062427702       -13.663002404321908      -2057.9632368279936      3477.098349655402
6.938893903907228E-18     4.313960118764855        0.48219169528374667      -55.36267307393189       -36.855592076575434      -2231.0006871894047      4029.0058220376136
6.938893903907228E-18     3.9823392117291574       0.6579430683068708       -69.32834005264985       5.502098663629038        -1682.4892264943592      4521.739342078111
-1.734723475976807E-18    3.965351415615533        0.3092144973627554       -55.195144674016134      -8.355287028697216       -1611.9263154914167      3883.1068053767194
0                         4.163827505479656        0.5469710691537877       -61.154155321999816      -8.179753646891058       -2037.5904927564152      4299.089722287015
0                         2.564345262726068        0.44954091122906903      -73.30213344152264       -4.57817200340625        -445.49335999347306      3988.6856576230534
-5.551115123125783E-17    3.188794935877981        0.6313678651965781       -77.48483816377757       31.110355754147683       -736.4371789224139       4327.374004404119
0                         2.8869894720045632       1.0868614630184967       -99.28307082615645       -49.71791616436312       -390.5046959925701       4470.704689881625
0                         2.8562378175343155       1.1383462940017182       -101.63133574728434      -24.702694061764593      -378.0181315388456       4501.144122103536
0                         2.8869894720045632       1.0868614630184967       -99.28307082615645       -26.843687697471353      -404.08725201155414      4477.5808733569975
0                         2.564345262726068        0.44954091122906903      -73.30213344152264       9.323163919628492        -453.74787551458394      3992.8645149120666
0                         2.340945615981479        0.5304231461088565       -77.75993520597764       28.288230146446438       -344.8195003788305       3981.8271604162965
0                         2.340945615981479        0.5304231461088565       -77.75993520597764       11.294599093687676       -388.5517125629364       4018.8957734033693
0                         2.8562378175343155       1.1383462940017182       -101.63133574728434      -2.113785837949534       -319.8867690075403       4451.870397485789
0                         2.0610399979499734       1.0359405972990134       -99.15047217272922       2.6954757897005868       -174.5098015968508       4165.891981257345
0                         2.8562378175343155       1.1383462940017182       -101.63133574728434      2.371816936351123        -322.165988065075        4469.568924845795
0                         2.851604783613255        1.172307396576064        -103.12016033853439      2.881602384592826        -307.50453899925344      4474.934983991857
0                         2.0660877044877046       1.094834636944538        -101.69986221250272      -5.188154789544152       -147.74671615630737      4145.3703410467
0                         2.0610399979499734       1.0359405972990134       -99.15047217272922       -6.185705443453592       -169.99710652805996      4130.850129146623
0                         2.0610399979499734       1.0359405972990134       -99.15047217272922       -3.0998145322737587      -175.32624120392865      4129.456717845583
6.938893903907228E-18     2.0290522521390284       1.0701889463908598       -100.66548934995915      0.04913795413399269      -160.26149306774735      4127.910623309189
0                         2.0020996350643308       1.0319567341787768       -99.10719100700699       -2.3668540016345103      -164.49438840214088      4113.827475764374
-1.3877787807814457E-17   1.6597498786994616       0.5284750771865957       -79.3830418226124        -1.9337511446452655      -183.05283083362755      3935.742675802098
0                         1.9580311060421165       0.46244291010019056      -76.00370702263334       9.025334441321798        -254.51946050259417      3958.580199967025
6.938893903907228E-18     1.9294246915116968       0.8909952564601608       -93.58162950430838       2.2945484022676728       -186.12024860674768      4088.3763682953195
0                         2.0610399979499734       1.0359405972990134       -99.15047217272922       -0.3343150452253516      -176.19466812903866      4142.304899763643
6.938893903907228E-18     1.9294246915116968       0.8909952564601608       -93.58162950430838       -1.0386904612852401      -175.86417156192817      4080.4538422157816
0                         2.0020996350643308       1.0319567341787768       -99.10719100700699       1.3681944870942604       -165.66727477922845      4131.1800671066285
0                         2.0610399979499734       1.0359405972990134       -99.15047217272922       11.776534649956243       -191.69280211054914      4156.3777332979535
6.938893903907228E-18     1.9294246915116968       0.8909952564601608       -93.58162950430838       5.86123968842119         -184.6939435939992       4088.471575970151
0                         1.9580311060421165       0.46244291010019056      -76.00370702263334       -13.705004914391186      -263.6092286835699       3957.9734463725563
0                         2.340945615981479        0.5304231461088565       -77.75993520597764       -12.527452074914724      -343.476097068438        4043.8541956762874
0                         5                        -0.5593357992656738      -13.938474346220607      0.46812859828241926      -1499.681676571181       1477.7121110798817
0                         4.906587163690423        -0.643353836351997       -13.989948285968639      -0.34954721888740714     -1340.811466135864       1570.886424710112
0                         4.900928797591569        -0.5981009311804255      -14.774066358853101      -0.21496820715891385     -1408.2514217509956      1606.3823143039936
0                         5                        -0.6712029591187479      -12.322291776520252      -0.050381097549689       -1326.4962561200873      1415.1772779379712
0                         4.940391520545894        -0.7069278023033785      -12.574205237716486      0.12693527538796978      -1256.6559981409528      1485.598608107121
